tDocumento;tCorrelativo;tTurno;tTipoPago;tOtroTipoPago;tMoneda;nTipoCambio;nMonto;nVuelto;nPropina;tTarjeta;tReferencia;tBanco;tNumero;tFechaVencimiento;tObservacion;tUsuario;fRegistro;fDiaContable;tCodigoPedido
2500054841;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218233158;;NULL;WSInforest;13/07/2025 17:20;13/07/2025 17:20;2500054841
2500054840;1;;2;NULL;1;4;64,9;NULL;0;7;WS;NULL;2218232893;;NULL;WSInforest;13/07/2025 17:18;13/07/2025 17:18;2500054840
2500054836;1;;2;NULL;1;4;76,6;NULL;0;9;WS;NULL;1627364376;;NULL;WSInforest;13/07/2025 17:08;13/07/2025 17:08;2500054836
2500054833;1;;2;NULL;1;4;10;NULL;0;7;WS;NULL;2218231125;;NULL;WSInforest;13/07/2025 17:04;13/07/2025 17:04;2500054833
2500054825;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2218229770;;NULL;WSInforest;13/07/2025 16:52;13/07/2025 16:52;2500054825
2500054824;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218229454;;NULL;WSInforest;13/07/2025 16:49;13/07/2025 16:49;2500054824
2500054822;1;;2;NULL;1;4;24,9;NULL;0;7;WS;NULL;2218228930;;NULL;WSInforest;13/07/2025 16:45;13/07/2025 16:45;2500054822
2500054819;1;;2;NULL;1;4;44,9;NULL;0;7;WS;NULL;2218227792;;NULL;WSInforest;13/07/2025 16:36;13/07/2025 16:36;2500054819
2500054816;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2218227208;;NULL;WSInforest;13/07/2025 16:31;13/07/2025 16:31;2500054816
2500054814;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218226265;;NULL;WSInforest;13/07/2025 16:23;13/07/2025 16:23;2500054814
2500054811;1;;2;NULL;1;4;29,8;NULL;0;7;WS;NULL;2218225995;;NULL;WSInforest;13/07/2025 16:21;13/07/2025 16:21;2500054811
2500054809;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2218225328;;NULL;WSInforest;13/07/2025 16:16;13/07/2025 16:16;2500054809
2500054805;1;;2;NULL;1;4;43,8;NULL;0;7;WS;NULL;2218223947;;NULL;WSInforest;13/07/2025 16:06;13/07/2025 16:06;2500054805
2500054804;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218223590;;NULL;WSInforest;13/07/2025 16:03;13/07/2025 16:03;2500054804
2500054803;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218223610;;NULL;WSInforest;13/07/2025 16:03;13/07/2025 16:03;2500054803
2500054801;1;;2;NULL;1;4;26,9;NULL;0;9;WS;NULL;1627201749;;NULL;WSInforest;13/07/2025 16:02;13/07/2025 16:02;2500054801
2500054800;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2218223216;;NULL;WSInforest;13/07/2025 16:00;13/07/2025 16:00;2500054800
2500054798;1;;2;NULL;1;4;60,7;NULL;0;7;WS;NULL;2218221900;;NULL;WSInforest;13/07/2025 15:50;13/07/2025 15:50;2500054798
2500054797;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2218221567;;NULL;WSInforest;13/07/2025 15:48;13/07/2025 15:48;2500054797
2500054796;1;;2;NULL;1;4;56,9;NULL;0;7;WS;NULL;2218221101;;NULL;WSInforest;13/07/2025 15:45;13/07/2025 15:45;2500054796
2500054794;1;;2;NULL;1;4;59;NULL;0;7;WS;NULL;2218220082;;NULL;WSInforest;13/07/2025 15:38;13/07/2025 15:38;2500054794
2500054788;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218218294;;NULL;WSInforest;13/07/2025 15:27;13/07/2025 15:27;2500054788
2500054786;1;;2;NULL;1;4;95;NULL;0;7;WS;NULL;2218217817;;NULL;WSInforest;13/07/2025 15:24;13/07/2025 15:24;2500054786
2500054783;1;;2;NULL;1;4;21,9;NULL;0;7;WS;NULL;2218216611;;NULL;WSInforest;13/07/2025 15:17;13/07/2025 15:17;2500054783
2500054779;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218215131;;NULL;WSInforest;13/07/2025 15:09;13/07/2025 15:09;2500054779
2500054772;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218211649;;NULL;WSInforest;13/07/2025 14:48;13/07/2025 14:48;2500054772
2500054771;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218210604;;NULL;WSInforest;13/07/2025 14:42;13/07/2025 14:42;2500054771
2500054768;1;;2;NULL;1;4;59,7;NULL;0;7;WS;NULL;2218208241;;NULL;WSInforest;13/07/2025 14:30;13/07/2025 14:30;2500054768
2500054767;1;;2;NULL;1;4;18,9;NULL;0;7;WS;NULL;2218207393;;NULL;WSInforest;13/07/2025 14:26;13/07/2025 14:26;2500054767
2500054765;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1627054680;;NULL;WSInforest;13/07/2025 14:15;13/07/2025 14:15;2500054765
2500054763;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218202344;;NULL;WSInforest;13/07/2025 14:00;13/07/2025 14:00;2500054763
2500054762;1;;2;NULL;1;4;95;NULL;0;7;WS;NULL;2218201800;;NULL;WSInforest;13/07/2025 13:58;13/07/2025 13:58;2500054762
2500054758;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2218199232;;NULL;WSInforest;13/07/2025 13:45;13/07/2025 13:45;2500054758
2500054750;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218193113;;NULL;WSInforest;13/07/2025 13:16;13/07/2025 13:16;2500054750
2500054747;1;;2;NULL;1;4;95;NULL;0;7;WS;NULL;2218191932;;NULL;WSInforest;13/07/2025 13:10;13/07/2025 13:10;2500054747
2500054745;1;;2;NULL;1;4;70;NULL;0;7;WS;NULL;2218191133;;NULL;WSInforest;13/07/2025 13:06;13/07/2025 13:06;2500054745
2500054742;1;;2;NULL;1;4;59;NULL;0;9;WS;NULL;1626893622;;NULL;WSInforest;13/07/2025 12:55;13/07/2025 12:55;2500054742
2500054739;1;;2;NULL;1;4;42,8;NULL;0;7;WS;NULL;2218186921;;NULL;WSInforest;13/07/2025 12:44;13/07/2025 12:44;2500054739
2500054738;1;;2;NULL;1;4;125;NULL;0;17;WS;NULL;6235;;NULL;WSInforest;13/07/2025 12:43;13/07/2025 12:43;2500054738
2500054737;1;;2;NULL;1;4;67,6;NULL;0;7;WS;NULL;2218186679;;NULL;WSInforest;13/07/2025 12:43;13/07/2025 12:43;2500054737
2500054736;1;;2;NULL;1;4;59;NULL;0;7;WS;NULL;2218186439;;NULL;WSInforest;13/07/2025 12:41;13/07/2025 12:41;2500054736
2500054735;1;;2;NULL;1;4;38;NULL;0;17;WS;NULL;5806;;NULL;WSInforest;13/07/2025 12:41;13/07/2025 12:41;2500054735
2500054733;1;;2;NULL;1;4;52,7;NULL;0;9;WS;NULL;1626861750;;NULL;WSInforest;13/07/2025 12:39;13/07/2025 12:39;2500054733
2500054726;1;;2;NULL;1;4;43,8;NULL;0;9;WS;NULL;1626859888;;NULL;WSInforest;13/07/2025 12:31;13/07/2025 12:31;2500054726
2500054724;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218184513;;NULL;WSInforest;13/07/2025 12:29;13/07/2025 12:29;2500054724
2500054722;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218183857;;NULL;WSInforest;13/07/2025 12:25;13/07/2025 12:25;2500054722
2500054721;1;;2;NULL;1;4;112,9;NULL;0;7;WS;NULL;2218183695;;NULL;WSInforest;13/07/2025 12:24;13/07/2025 12:24;2500054721
2500054718;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1626810814;;NULL;WSInforest;13/07/2025 12:04;13/07/2025 12:04;2500054718
2500054717;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218180994;;NULL;WSInforest;13/07/2025 12:03;13/07/2025 12:03;2500054717
2500054714;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218180479;;NULL;WSInforest;13/07/2025 11:57;13/07/2025 11:57;2500054714
2500054711;1;;2;NULL;1;4;35;NULL;0;9;WS;NULL;1626742281;;NULL;WSInforest;13/07/2025 11:37;13/07/2025 11:37;2500054711
2500054709;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218177037;;NULL;WSInforest;13/07/2025 11:09;13/07/2025 11:09;2500054709
2500054708;1;;2;NULL;1;4;123,7;NULL;0;7;WS;NULL;2218176992;;NULL;WSInforest;13/07/2025 11:08;13/07/2025 11:08;2500054708
2500054706;1;;2;NULL;1;4;125;NULL;0;17;WS;NULL;8352;;NULL;WSInforest;13/07/2025 11:06;13/07/2025 11:06;2500054706
2500054703;1;;2;NULL;1;4;17,9;NULL;0;9;WS;NULL;1626685342;;NULL;WSInforest;13/07/2025 11:00;13/07/2025 11:00;2500054703
2500054702;1;;2;NULL;1;4;77,6;NULL;0;7;WS;NULL;2218175750;;NULL;WSInforest;13/07/2025 10:48;13/07/2025 10:48;2500054702
2500054700;1;;2;NULL;1;4;33,8;NULL;0;9;WS;NULL;1626592277;;NULL;WSInforest;13/07/2025 10:40;13/07/2025 10:40;2500054700
2500054696;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218174364;;NULL;WSInforest;13/07/2025 10:21;13/07/2025 10:21;2500054696
2500054695;1;;2;NULL;1;4;69;NULL;0;9;WS;NULL;1626584826;;NULL;WSInforest;13/07/2025 10:08;13/07/2025 10:08;2500054695
2500054688;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2218169670;;NULL;WSInforest;13/07/2025 8:42;13/07/2025 8:42;2500054688
2500054682;1;;2;NULL;1;4;32;NULL;0;9;WS;NULL;1626327189;;NULL;WSInforest;12/07/2025 22:03;12/07/2025 22:03;2500054682
2500054679;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2218149658;;NULL;WSInforest;12/07/2025 21:44;12/07/2025 21:44;2500054679
2500054677;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218147679;;NULL;WSInforest;12/07/2025 21:33;12/07/2025 21:33;2500054677
2500054671;1;;2;NULL;1;4;50,7;NULL;0;7;WS;NULL;2218146479;;NULL;WSInforest;12/07/2025 21:26;12/07/2025 21:26;2500054671
2500054670;1;;2;NULL;1;4;26,9;NULL;0;7;WS;NULL;2218145972;;NULL;WSInforest;12/07/2025 21:23;12/07/2025 21:23;2500054670
2500054669;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218144595;;NULL;WSInforest;12/07/2025 21:16;12/07/2025 21:16;2500054669
2500054668;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218144557;;NULL;WSInforest;12/07/2025 21:16;12/07/2025 21:16;2500054668
2500054667;1;;2;NULL;1;4;53,7;NULL;0;7;WS;NULL;2218144275;;NULL;WSInforest;12/07/2025 21:15;12/07/2025 21:15;2500054667
2500054666;1;;2;NULL;1;4;119;NULL;0;7;WS;NULL;2218143913;;NULL;WSInforest;12/07/2025 21:13;12/07/2025 21:13;2500054666
2500054664;1;;2;NULL;1;4;64,9;NULL;0;9;WS;NULL;1626267204;;NULL;WSInforest;12/07/2025 20:59;12/07/2025 20:59;2500054664
2500054663;1;;2;NULL;1;4;60;NULL;0;9;WS;NULL;1626259209;;NULL;WSInforest;12/07/2025 20:58;12/07/2025 20:58;2500054663
2500054662;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2218138285;;NULL;WSInforest;12/07/2025 20:44;12/07/2025 20:44;2500054662
2500054661;1;;2;NULL;1;4;33,8;NULL;0;9;WS;NULL;1626190944;;NULL;WSInforest;12/07/2025 20:40;12/07/2025 20:40;2500054661
2500054659;1;;2;NULL;1;4;10;NULL;0;7;WS;NULL;2218136964;;NULL;WSInforest;12/07/2025 20:37;12/07/2025 20:37;2500054659
2500054658;1;;2;NULL;1;4;25,9;NULL;0;9;WS;NULL;1626182106;;NULL;WSInforest;12/07/2025 20:35;12/07/2025 20:35;2500054658
2500054650;1;;2;NULL;1;4;52,9;NULL;0;9;WS;NULL;1626095617;;NULL;WSInforest;12/07/2025 20:08;12/07/2025 20:08;2500054650
2500054647;1;;2;NULL;1;4;29,9;NULL;0;9;WS;NULL;1626094203;;NULL;WSInforest;12/07/2025 20:03;12/07/2025 20:03;2500054647
2500054645;1;;2;NULL;1;4;119;NULL;0;9;WS;NULL;1626093588;;NULL;WSInforest;12/07/2025 20:00;12/07/2025 20:00;2500054645
2500054644;1;;2;NULL;1;4;135,9;NULL;0;9;WS;NULL;1626116964;;NULL;WSInforest;12/07/2025 19:58;12/07/2025 19:58;2500054644
2500054643;1;;2;NULL;1;4;26,9;NULL;0;7;WS;NULL;2218128719;;NULL;WSInforest;12/07/2025 19:58;12/07/2025 19:58;2500054643
2500054641;1;;2;NULL;1;4;39,8;NULL;0;7;WS;NULL;2218125781;;NULL;WSInforest;12/07/2025 19:43;12/07/2025 19:43;2500054641
2500054639;1;;2;NULL;1;4;50,7;NULL;0;7;WS;NULL;2218125717;;NULL;WSInforest;12/07/2025 19:43;12/07/2025 19:43;2500054639
2500054638;1;;2;NULL;1;4;33,8;NULL;0;9;WS;NULL;1625999807;;NULL;WSInforest;12/07/2025 19:38;12/07/2025 19:38;2500054638
2500054635;1;;2;NULL;1;4;60;NULL;0;7;WS;NULL;2218122864;;NULL;WSInforest;12/07/2025 19:28;12/07/2025 19:28;2500054635
2500054634;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218121965;;NULL;WSInforest;12/07/2025 19:24;12/07/2025 19:24;2500054634
2500054633;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218121807;;NULL;WSInforest;12/07/2025 19:23;12/07/2025 19:23;2500054633
2500054631;1;;2;NULL;1;4;70;NULL;0;7;WS;NULL;2218120382;;NULL;WSInforest;12/07/2025 19:16;12/07/2025 19:16;2500054631
2500054629;1;;2;NULL;1;4;119;NULL;0;7;WS;NULL;2218118884;;NULL;WSInforest;12/07/2025 19:08;12/07/2025 19:08;2500054629
2500054628;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218118873;;NULL;WSInforest;12/07/2025 19:07;12/07/2025 19:07;2500054628
2500054627;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218117860;;NULL;WSInforest;12/07/2025 19:02;12/07/2025 19:02;2500054627
2500054620;1;;2;NULL;1;4;95;NULL;0;7;WS;NULL;2218115677;;NULL;WSInforest;12/07/2025 18:48;12/07/2025 18:48;2500054620
2500054616;1;;2;NULL;1;4;35;NULL;0;9;WS;NULL;1625865266;;NULL;WSInforest;12/07/2025 18:41;12/07/2025 18:41;2500054616
2500054615;1;;2;NULL;1;4;44,9;NULL;0;7;WS;NULL;2218114600;;NULL;WSInforest;12/07/2025 18:41;12/07/2025 18:41;2500054615
2500054611;1;;2;NULL;1;4;109;NULL;0;9;WS;NULL;1625860005;;NULL;WSInforest;12/07/2025 18:19;12/07/2025 18:19;2500054611
2500054606;1;;2;NULL;1;4;51,8;NULL;0;7;WS;NULL;2218109920;;NULL;WSInforest;12/07/2025 18:05;12/07/2025 18:05;2500054606
2500054605;1;;2;NULL;1;4;95;NULL;0;7;WS;NULL;2218109429;;NULL;WSInforest;12/07/2025 18:01;12/07/2025 18:01;2500054605
2500054598;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218108322;;NULL;WSInforest;12/07/2025 17:51;12/07/2025 17:51;2500054598
2500054597;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218108052;;NULL;WSInforest;12/07/2025 17:49;12/07/2025 17:49;2500054597
2500054592;1;;2;NULL;1;4;105;NULL;0;17;WS;NULL;2456;;NULL;WSInforest;12/07/2025 17:39;12/07/2025 17:39;2500054592
2500054588;1;;2;NULL;1;4;26,9;NULL;0;9;WS;NULL;1625771566;;NULL;WSInforest;12/07/2025 17:26;12/07/2025 17:26;2500054588
2500054587;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218105453;;NULL;WSInforest;12/07/2025 17:25;12/07/2025 17:25;2500054587
2500054585;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1625770409;;NULL;WSInforest;12/07/2025 17:20;12/07/2025 17:20;2500054585
2500054583;1;;2;NULL;1;4;10;NULL;0;7;WS;NULL;2218104676;;NULL;WSInforest;12/07/2025 17:18;12/07/2025 17:18;2500054583
2500054578;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218103645;;NULL;WSInforest;12/07/2025 17:08;12/07/2025 17:08;2500054578
2500054576;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218103512;;NULL;WSInforest;12/07/2025 17:06;12/07/2025 17:06;2500054576
2500054575;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2218103462;;NULL;WSInforest;12/07/2025 17:06;12/07/2025 17:06;2500054575
2500054574;1;;2;NULL;1;4;125;NULL;0;17;WS;NULL;7836;;NULL;WSInforest;12/07/2025 17:06;12/07/2025 17:06;2500054574
2500054570;1;;2;NULL;1;4;44,9;NULL;0;7;WS;NULL;2218103011;;NULL;WSInforest;12/07/2025 17:01;12/07/2025 17:01;2500054570
2500054569;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2218102643;;NULL;WSInforest;12/07/2025 16:58;12/07/2025 16:58;2500054569
2500054568;1;;2;NULL;1;4;16,9;NULL;0;18;WS;NULL;0712-#2;;NULL;WSInforest;12/07/2025 16:58;12/07/2025 16:58;2500054568
2500054567;1;;2;NULL;1;4;52,9;NULL;0;9;WS;NULL;1625665649;;NULL;WSInforest;12/07/2025 16:54;12/07/2025 16:54;2500054567
2500054566;1;;2;NULL;1;4;35,9;NULL;0;7;WS;NULL;2218102025;;NULL;WSInforest;12/07/2025 16:52;12/07/2025 16:52;2500054566
2500054565;1;;2;NULL;1;4;59;NULL;0;9;WS;NULL;1625665243;;NULL;WSInforest;12/07/2025 16:51;12/07/2025 16:51;2500054565
2500054560;1;;2;NULL;1;4;162,8;NULL;0;7;WS;NULL;2218101443;;NULL;WSInforest;12/07/2025 16:46;12/07/2025 16:46;2500054560
2500054557;1;;2;NULL;1;4;120;NULL;0;7;WS;NULL;2218100805;;NULL;WSInforest;12/07/2025 16:40;12/07/2025 16:40;2500054557
2500054552;1;;2;NULL;1;4;50,7;NULL;0;9;WS;NULL;1625683191;;NULL;WSInforest;12/07/2025 16:28;12/07/2025 16:28;2500054552
2500054544;1;;2;NULL;1;4;125;NULL;0;17;WS;NULL;5377;;NULL;WSInforest;12/07/2025 16:12;12/07/2025 16:12;2500054544
2500054543;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218097881;;NULL;WSInforest;12/07/2025 16:11;12/07/2025 16:11;2500054543
2500054542;1;;2;NULL;1;4;94;NULL;0;7;WS;NULL;2218097219;;NULL;WSInforest;12/07/2025 16:06;12/07/2025 16:06;2500054542
2500054541;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218097210;;NULL;WSInforest;12/07/2025 16:05;12/07/2025 16:05;2500054541
2500054540;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218097139;;NULL;WSInforest;12/07/2025 16:05;12/07/2025 16:05;2500054540
2500054539;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2218096889;;NULL;WSInforest;12/07/2025 16:03;12/07/2025 16:03;2500054539
2500054538;1;;2;NULL;1;4;35;NULL;0;17;WS;NULL;8508;;NULL;WSInforest;12/07/2025 16:02;12/07/2025 16:02;2500054538
2500054534;1;;2;NULL;1;4;116,7;NULL;0;9;WS;NULL;1625642874;;NULL;WSInforest;12/07/2025 15:49;12/07/2025 15:49;2500054534
2500054530;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218094965;;NULL;WSInforest;12/07/2025 15:45;12/07/2025 15:45;2500054530
2500054529;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2218094921;;NULL;WSInforest;12/07/2025 15:45;12/07/2025 15:45;2500054529
2500054525;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218093710;;NULL;WSInforest;12/07/2025 15:34;12/07/2025 15:34;2500054525
2500054524;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2218093145;;NULL;WSInforest;12/07/2025 15:30;12/07/2025 15:30;2500054524
2500054520;1;;2;NULL;1;4;20;NULL;0;7;WS;NULL;2218091877;;NULL;WSInforest;12/07/2025 15:20;12/07/2025 15:20;2500054520
2500054518;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218091313;;NULL;WSInforest;12/07/2025 15:16;12/07/2025 15:16;2500054518
2500054517;1;;2;NULL;1;4;29,9;NULL;0;9;WS;NULL;1625521211;;NULL;WSInforest;12/07/2025 15:13;12/07/2025 15:13;2500054517
2500054513;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218087583;;NULL;WSInforest;12/07/2025 14:49;12/07/2025 14:49;2500054513
2500054512;1;;2;NULL;1;4;119;NULL;0;7;WS;NULL;2218087261;;NULL;WSInforest;12/07/2025 14:47;12/07/2025 14:47;2500054512
2500054511;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218086935;;NULL;WSInforest;12/07/2025 14:44;12/07/2025 14:44;2500054511
2500054509;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218086078;;NULL;WSInforest;12/07/2025 14:38;12/07/2025 14:38;2500054509
2500054508;1;;2;NULL;1;4;44,9;NULL;0;7;WS;NULL;2218085956;;NULL;WSInforest;12/07/2025 14:38;12/07/2025 14:38;2500054508
2500054506;1;;2;NULL;1;4;41,8;NULL;0;7;WS;NULL;2218085332;;NULL;WSInforest;12/07/2025 14:34;12/07/2025 14:34;2500054506
2500054505;1;;2;NULL;1;4;38,8;NULL;0;7;WS;NULL;2218084801;;NULL;WSInforest;12/07/2025 14:30;12/07/2025 14:30;2500054505
2500054502;1;;2;NULL;1;4;41;NULL;0;17;WS;NULL;4131;;NULL;WSInforest;12/07/2025 14:28;12/07/2025 14:28;2500054502
2500054500;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2218084008;;NULL;WSInforest;12/07/2025 14:24;12/07/2025 14:24;2500054500
2500054499;1;;2;NULL;1;4;19,9;NULL;0;9;WS;NULL;1625457253;;NULL;WSInforest;12/07/2025 14:22;12/07/2025 14:22;2500054499
2500054495;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218082598;;NULL;WSInforest;12/07/2025 14:15;12/07/2025 14:15;2500054495
2500054491;1;;2;NULL;1;4;125;NULL;0;17;WS;NULL;9142;;NULL;WSInforest;12/07/2025 14:08;12/07/2025 14:08;2500054491
2500054489;1;;2;NULL;1;4;52,9;NULL;0;18;WS;NULL;0712-#1;;NULL;WSInforest;12/07/2025 13:56;12/07/2025 13:56;2500054489
2500054482;1;;2;NULL;1;4;119;NULL;0;7;WS;NULL;2218074914;;NULL;WSInforest;12/07/2025 13:28;12/07/2025 13:28;2500054482
2500054476;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218072820;;NULL;WSInforest;12/07/2025 13:16;12/07/2025 13:16;2500054476
2500054475;1;;2;NULL;1;4;62,6;NULL;0;7;WS;NULL;2218072537;;NULL;WSInforest;12/07/2025 13:14;12/07/2025 13:14;2500054475
2500054474;1;;2;NULL;1;4;21,9;NULL;0;7;WS;NULL;2218072123;;NULL;WSInforest;12/07/2025 13:11;12/07/2025 13:11;2500054474
2500054472;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218071194;;NULL;WSInforest;12/07/2025 13:05;12/07/2025 13:05;2500054472
2500054471;1;;2;NULL;1;4;75,6;NULL;0;7;WS;NULL;2218071124;;NULL;WSInforest;12/07/2025 13:05;12/07/2025 13:05;2500054471
2500054466;1;;2;NULL;1;4;105,8;NULL;0;7;WS;NULL;2218069324;;NULL;WSInforest;12/07/2025 12:53;12/07/2025 12:53;2500054466
2500054465;1;;2;NULL;1;4;65,6;NULL;0;7;WS;NULL;2218068458;;NULL;WSInforest;12/07/2025 12:47;12/07/2025 12:47;2500054465
2500054461;1;;2;NULL;1;4;51,8;NULL;0;7;WS;NULL;2218067289;;NULL;WSInforest;12/07/2025 12:39;12/07/2025 12:39;2500054461
2500054459;1;;2;NULL;1;4;64;NULL;0;7;WS;NULL;2218066260;;NULL;WSInforest;12/07/2025 12:31;12/07/2025 12:31;2500054459
2500054458;1;;2;NULL;1;4;35;NULL;0;9;WS;NULL;1625330350;;NULL;WSInforest;12/07/2025 12:30;12/07/2025 12:30;2500054458
2500054457;1;;2;NULL;1;4;91;NULL;0;17;WS;NULL;8558;;NULL;WSInforest;12/07/2025 12:28;12/07/2025 12:28;2500054457
2500054455;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2218064910;;NULL;WSInforest;12/07/2025 12:20;12/07/2025 12:20;2500054455
2500054454;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2218064798;;NULL;WSInforest;12/07/2025 12:19;12/07/2025 12:19;2500054454
2500054436;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2218062089;;NULL;WSInforest;12/07/2025 11:47;12/07/2025 11:47;2500054436
2500054435;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2218061840;;NULL;WSInforest;12/07/2025 11:44;12/07/2025 11:44;2500054435
2500054432;1;;2;NULL;1;4;43,9;NULL;0;7;WS;NULL;2218061482;;NULL;WSInforest;12/07/2025 11:39;12/07/2025 11:39;2500054432
2500054429;1;;2;NULL;1;4;108,8;NULL;0;17;WS;NULL;1141;;NULL;WSInforest;12/07/2025 11:22;12/07/2025 11:22;2500054429
2500054424;1;;2;NULL;1;4;17,9;NULL;0;7;WS;NULL;2218058580;;NULL;WSInforest;12/07/2025 10:51;12/07/2025 10:51;2500054424
2500054422;1;;2;NULL;1;4;120;NULL;0;17;WS;NULL;2009;;NULL;WSInforest;12/07/2025 10:50;12/07/2025 10:50;2500054422
2500054421;1;;2;NULL;1;4;38,8;NULL;0;9;WS;NULL;1625148729;;NULL;WSInforest;12/07/2025 10:50;12/07/2025 10:50;2500054421
2500054420;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218058450;;NULL;WSInforest;12/07/2025 10:49;12/07/2025 10:49;2500054420
2500054413;1;;2;NULL;1;4;60;NULL;0;9;WS;NULL;1625146974;;NULL;WSInforest;12/07/2025 10:29;12/07/2025 10:29;2500054413
2500054412;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1625154683;;NULL;WSInforest;12/07/2025 10:27;12/07/2025 10:27;2500054412
2500054403;1;;2;NULL;1;4;39,8;NULL;0;9;WS;NULL;1624877591;;NULL;WSInforest;12/07/2025 8:49;12/07/2025 8:49;2500054403
2500054402;1;;2;NULL;1;4;35,8;NULL;0;7;WS;NULL;2218052882;;NULL;WSInforest;12/07/2025 8:48;12/07/2025 8:48;2500054402
2500054398;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2218051784;;NULL;WSInforest;12/07/2025 8:13;12/07/2025 8:13;2500054398
2500054397;1;;2;NULL;1;4;52,9;NULL;0;7;WS;NULL;2218051294;;NULL;WSInforest;12/07/2025 7:50;12/07/2025 7:50;2500054397
2500054396;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;386;;NULL;WSInforest;12/07/2025 5:37;12/07/2025 5:37;2500054396
2500054395;1;;2;NULL;1;4;52,9;NULL;0;17;WS;NULL;3739;;NULL;WSInforest;12/07/2025 4:13;12/07/2025 4:13;2500054395
2500054394;1;;2;NULL;1;4;185;NULL;0;17;WS;NULL;2010;;NULL;WSInforest;11/07/2025 23:51;11/07/2025 23:51;2500054394
