tDocumento;tTipoDocumento;tCodigoCliente;tCortesia;nNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nVenta;nRecargo;nDescuento;nPrecioOficial;nPropina;ntotal;nAbono;nVuelto;tCortesiaPago;tEstadoDocumento;tClientePago;tTurno;fPago;tCaja;tUsuario;tUsuarioAutoriza;fRegistro;tUsuarioAnulado;fRegistroAnulado;tObservacion;tSalon;tEmision;tConsumo;lReplica;tAutorizacion;tCodigoControl;tImpresora;tSerieImpresora;fDiaContable;tDescuento;fInicio;fCaducidad;tContribuyenteEspecial;tNumeroAutorizacion;nDescuentoNeto;lEnvioOfisis;lEstadoFacturacion;tRespFacturacion;lImpresionMonedaExtranjera;lImpresionAut;tImprTermica;tReserva;lAnticipo;femision;nLey1;UsuarioReimpresion;nReimpresion;CodigoVisaNet;CodigoMercadoPago;CodigoMercadoPagoEstatico;tordenCompra;tMotivoAnulacion
T00013000081844;2;;;21,875;3,9375;2,1875;0;28;0;0;0;NULL;NULL;40;12;NULL;2;NULL;1800000354;18/07/2018 16:35;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:35;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081843;2;;;4,6875;0,84375;0,46875;0;6;0;0;0;NULL;NULL;6;0;NULL;2;NULL;1800000354;18/07/2018 16:32;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:32;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081842;2;;;6,25;1,125;0,625;0;8;0;0;0;NULL;NULL;8;0;NULL;2;NULL;1800000354;18/07/2018 16:31;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:31;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081841;2;;;25;4,5;2,5;0;32;0;0;0;NULL;NULL;32;0;NULL;2;NULL;1800000354;18/07/2018 16:29;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:29;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081840;2;;;32,8125;5,90625;3,28125;0;42;0;0;0;NULL;NULL;42;0;NULL;2;NULL;1800000354;18/07/2018 16:29;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:28;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081839;2;;;39,0625;7,03125;3,90625;0;50;0;0;0;NULL;NULL;50;0;NULL;2;NULL;1800000354;18/07/2018 16:26;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:26;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;0;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081838;2;;;8,203125;1,4765625;0,8203125;0;10,5;0;3,5;0;NULL;NULL;10,5;0;NULL;2;NULL;1800000354;18/07/2018 16:26;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:26;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;1;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081837;2;;;12,5;2,25;1,25;0;16;0;0;0;NULL;NULL;16;0;NULL;2;NULL;1800000354;18/07/2018 16:17;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:17;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081836;2;;;54,6875;9,84375;5,46875;0;70;0;0;0;NULL;NULL;70;0;NULL;2;NULL;1800000354;18/07/2018 16:17;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:17;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081835;2;;;23,4375;4,21875;2,34375;0;30;0;0;0;NULL;NULL;30;0;NULL;2;NULL;1800000354;18/07/2018 16:15;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:15;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081834;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000354;18/07/2018 16:13;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:13;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081833;2;;;10,9375;1,96875;1,09375;0;14;0;0;0;NULL;NULL;14;0;NULL;2;NULL;1800000354;18/07/2018 16:11;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:10;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081832;2;;;2,9296875;0,52734375;0,29296875;0;3,75;0;1,25;0;NULL;NULL;5;1,25;NULL;2;NULL;1800000354;18/07/2018 16:06;1;MORBEGOSO;MORBEGOSO;18/07/2018 16:05;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;1;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081831;2;;;19,53125;3,515625;1,953125;0;25;0;0;0;NULL;NULL;25;0;NULL;2;NULL;1800000354;18/07/2018 15:58;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:58;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081830;2;;;35,15625;6,328125;3,515625;0;45;0;0;0;NULL;NULL;45;0;NULL;2;NULL;1800000354;18/07/2018 15:51;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:51;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081829;2;;;6,25;1,125;0,625;0;8;0;0;0;NULL;NULL;8;0;NULL;2;NULL;1800000354;18/07/2018 15:50;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:50;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081828;2;;;42,96875;7,734375;4,296875;0;55;0;0;0;NULL;NULL;55;0;NULL;2;NULL;1800000354;18/07/2018 15:49;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:48;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081827;2;;;28,125;5,0625;2,8125;0;36;0;0;0;NULL;NULL;71;35;NULL;2;NULL;1800000354;18/07/2018 15:47;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:46;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081826;2;;;48,4375;8,71875;4,84375;0;62;0;0;0;NULL;NULL;NULL;NULL;NULL;4;NULL;1800000354;NULL;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:45;MORBEGOSO;18/07/2018 22:40;ERROR;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081825;2;;;25;4,5;2,5;0;32;0;0;0;NULL;NULL;32;0;NULL;2;NULL;1800000354;18/07/2018 15:44;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:44;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081824;2;;;5,46875;0,984375;0,546875;0;7;0;0;0;NULL;NULL;10;3;NULL;2;NULL;1800000354;18/07/2018 15:43;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:43;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081823;2;;;23,4375;4,21875;2,34375;0;30;0;0;0;NULL;NULL;30;0;NULL;2;NULL;1800000354;18/07/2018 15:41;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:41;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081822;2;;;3,515625;0,6328125;0,3515625;0;4,5;0;1,5;0;NULL;NULL;4,5;0;NULL;2;NULL;1800000354;18/07/2018 15:39;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:39;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;1;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081821;2;;;18,75;3,375;1,875;0;24;0;0;0;NULL;NULL;24;0;NULL;2;NULL;1800000354;18/07/2018 15:38;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:38;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081820;2;;;46,875;8,4375;4,6875;0;60;0;0;0;NULL;NULL;60;0;NULL;2;NULL;1800000354;18/07/2018 15:36;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:36;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081819;2;;;3,515625;0,6328125;0,3515625;0;4,5;0;1,5;0;NULL;NULL;10;5,5;NULL;2;NULL;1800000354;18/07/2018 15:36;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:36;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;0;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081818;2;;;24,21875;4,359375;2,421875;0;31;0;0;0;NULL;NULL;31;0;NULL;2;NULL;1800000354;18/07/2018 15:35;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:34;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081817;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;50;38;NULL;2;NULL;1800000353;18/07/2018 15:28;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:27;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081816;2;;;7,8125;1,40625;0,78125;0;10;0;0;0;NULL;NULL;10;0;NULL;2;NULL;1800000353;18/07/2018 15:27;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:26;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081815;2;;;10,15625;1,828125;1,015625;0;13;0;0;0;NULL;NULL;13;0;NULL;2;NULL;1800000353;18/07/2018 15:26;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:26;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081814;2;;;6,25;1,125;0,625;0;8;0;0;0;NULL;NULL;8;0;NULL;2;NULL;1800000353;18/07/2018 15:24;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:23;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081813;2;;;5,46875;0,984375;0,546875;0;7;0;0;0;NULL;NULL;10;3;NULL;2;NULL;1800000353;18/07/2018 15:18;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:18;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081812;2;;;37,5;6,75;3,75;0;48;0;0;0;NULL;NULL;48;0;NULL;2;NULL;1800000353;18/07/2018 15:16;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:16;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081811;2;;;20,3125;3,65625;2,03125;0;26;0;0;0;NULL;NULL;26;0;NULL;2;NULL;1800000353;18/07/2018 15:15;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:14;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081810;2;;;75;13,5;7,5;0;96;0;0;0;NULL;NULL;96;0;NULL;2;NULL;1800000353;18/07/2018 15:14;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:13;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081809;2;;;7,8125;1,40625;0,78125;0;10;0;0;0;NULL;NULL;10;0;NULL;2;NULL;1800000353;18/07/2018 15:12;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:12;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081808;2;;;20,3125;3,65625;2,03125;0;26;0;0;0;NULL;NULL;100;74;NULL;2;NULL;1800000353;18/07/2018 15:08;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:07;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081807;2;;;7,8125;1,40625;0,78125;0;10;0;0;0;NULL;NULL;10;0;NULL;2;NULL;1800000353;18/07/2018 15:06;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:05;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081806;2;;;19,53125;3,515625;1,953125;0;25;0;0;0;NULL;NULL;25;0;NULL;2;NULL;1800000353;18/07/2018 15:02;1;MORBEGOSO;MORBEGOSO;18/07/2018 15:02;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081805;2;;;23,4375;4,21875;2,34375;0;30;0;0;0;NULL;NULL;30;0;NULL;2;NULL;1800000353;18/07/2018 14:58;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:58;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081804;2;;;20,3125;3,65625;2,03125;0;26;0;0;0;NULL;NULL;26;0;NULL;2;NULL;1800000353;18/07/2018 14:57;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:57;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081803;2;;;23,4375;4,21875;2,34375;0;30;0;0;0;NULL;NULL;30;0;NULL;2;NULL;1800000353;18/07/2018 14:57;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:57;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081802;2;;;54,6875;9,84375;5,46875;0;70;0;0;0;NULL;NULL;70;0;NULL;2;NULL;1800000353;18/07/2018 14:56;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:56;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081801;2;;;14,0625;2,53125;1,40625;0;18;0;0;0;NULL;NULL;20;2;NULL;2;NULL;1800000353;18/07/2018 14:56;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:56;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081800;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000353;18/07/2018 14:54;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:53;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081799;2;;;81,25;14,625;8,125;0;104;0;0;0;NULL;NULL;104;0;NULL;2;NULL;1800000353;18/07/2018 14:53;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:53;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081798;2;;;22,65625;4,078125;2,265625;0;29;0;0;0;NULL;NULL;29;0;NULL;2;NULL;1800000353;18/07/2018 14:53;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:52;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081797;2;;;6,25;1,125;0,625;0;8;0;0;0;NULL;NULL;10;2;NULL;2;NULL;1800000353;18/07/2018 14:51;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:51;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081796;2;;;4,6875;0,84375;0,46875;0;6;0;0;0;NULL;NULL;20;14;NULL;2;NULL;1800000353;18/07/2018 14:50;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:50;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081795;2;;;7,8125;1,40625;0,78125;0;10;0;0;0;NULL;NULL;20;10;NULL;2;NULL;1800000353;18/07/2018 14:49;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:49;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081794;2;;;23,4375;4,21875;2,34375;0;30;0;0;0;NULL;NULL;30;0;NULL;2;NULL;1800000353;18/07/2018 14:49;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:48;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081793;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000353;18/07/2018 14:48;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:47;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081792;2;;;5,46875;0,984375;0,546875;0;7;0;0;0;NULL;NULL;20;13;NULL;2;NULL;1800000353;18/07/2018 14:47;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:46;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081791;2;;;10,9375;1,96875;1,09375;0;14;0;0;0;NULL;NULL;14;0;NULL;2;NULL;1800000353;18/07/2018 14:46;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:45;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000081790;2;;;4,6875;0,84375;0,46875;0;6;0;0;0;NULL;NULL;10;4;NULL;2;NULL;1800000353;18/07/2018 14:45;1;MORBEGOSO;MORBEGOSO;18/07/2018 14:45;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;18/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
